NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260		196	-0.64972246	-2.494838	0.0	0.0	0.0	2942	tags=48%, list=19%, signal=59%	
SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 75%2467813	SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 75%2467813		156	-0.66158926	-2.4941778	0.0	0.0	0.0	3350	tags=56%, list=22%, signal=71%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3		85	-0.7182158	-2.4918182	0.0	0.0	0.0	2991	tags=71%, list=20%, signal=87%	
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.2	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%R-HSA-174154.2		64	-0.7410781	-2.491461	0.0	0.0	0.0	2113	tags=53%, list=14%, signal=61%	
G1 S TRANSITION%REACTOME DATABASE ID RELEASE 75%69206	G1 S TRANSITION%REACTOME DATABASE ID RELEASE 75%69206		123	-0.67062014	-2.468386	0.0	0.0	0.0	2495	tags=52%, list=16%, signal=62%	
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 75%68867	ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 75%68867		59	-0.7577019	-2.468253	0.0	0.0	0.0	2113	tags=61%, list=14%, signal=71%	
RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0034341	RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0034341		119	-0.6773437	-2.4680068	0.0	0.0	0.0	1192	tags=41%, list=8%, signal=44%	
S PHASE%REACTOME DATABASE ID RELEASE 75%69242	S PHASE%REACTOME DATABASE ID RELEASE 75%69242		151	-0.6633389	-2.4661086	0.0	0.0	0.0	2788	tags=52%, list=18%, signal=63%	
ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.3	ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.3		62	-0.74702436	-2.4645886	0.0	0.0	0.0	2113	tags=58%, list=14%, signal=67%	
G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3	G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3		118	-0.6831063	-2.457338	0.0	0.0	0.0	2788	tags=55%, list=18%, signal=67%	
TRANSLATIONAL ELONGATION%GOBP%GO:0006414	TRANSLATIONAL ELONGATION%GOBP%GO:0006414		103	-0.69902015	-2.4571002	0.0	0.0	0.0	2776	tags=68%, list=18%, signal=83%	
CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346	CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346		104	-0.6836177	-2.4563203	0.0	0.0	0.0	1192	tags=41%, list=8%, signal=45%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478		166	-0.6408985	-2.453235	0.0	0.0	0.0	2795	tags=52%, list=18%, signal=63%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		177	-0.631409	-2.4531841	0.0	0.0	0.0	1911	tags=40%, list=13%, signal=45%	
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.3	APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.3		70	-0.7365134	-2.4512775	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108		69	-0.7475016	-2.4508402	0.0	0.0	0.0	3360	tags=83%, list=22%, signal=106%	
RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1	RESPIRATORY ELECTRON TRANSPORT, ATP SYNTHESIS BY CHEMIOSMOTIC COUPLING, AND HEAT PRODUCTION BY UNCOUPLING PROTEINS.%REACTOME%R-HSA-163200.1		89	-0.71303296	-2.4489648	0.0	0.0	0.0	2991	tags=69%, list=20%, signal=85%	
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176409.3	APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176409.3		72	-0.7464622	-2.443953	0.0	0.0	0.0	2113	tags=56%, list=14%, signal=64%	
HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDB_C2%HALLMARK_MYC_TARGETS_V1		139	-0.65833914	-2.4414873	0.0	0.0	0.0	2960	tags=51%, list=19%, signal=63%	
ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851	ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851		167	-0.6277922	-2.433733	0.0	0.0	0.0	2193	tags=44%, list=14%, signal=51%	
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.2	CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.2		69	-0.73929006	-2.429243	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=62%	
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119		71	-0.72267747	-2.4289227	0.0	0.0	0.0	2991	tags=73%, list=20%, signal=91%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479		71	-0.73435366	-2.420042	0.0	0.0	0.0	2155	tags=59%, list=14%, signal=69%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDB_C2%HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDB_C2%HALLMARK_OXIDATIVE_PHOSPHORYLATION		150	-0.64798105	-2.4200268	0.0	0.0	0.0	3164	tags=57%, list=21%, signal=72%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884		171	-0.6393033	-2.4165413	0.0	0.0	0.0	2795	tags=51%, list=18%, signal=62%	
CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.2	CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.2		69	-0.7264348	-2.4162977	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		68	-0.7160565	-2.4111001	0.0	0.0	0.0	2991	tags=72%, list=20%, signal=89%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.4	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.4		140	-0.639271	-2.4096773	0.0	0.0	0.0	2495	tags=51%, list=16%, signal=60%	
DOWNSTREAM TCR SIGNALING%REACTOME%R-HSA-202424.4	DOWNSTREAM TCR SIGNALING%REACTOME%R-HSA-202424.4		91	-0.6973097	-2.408355	0.0	0.0	0.0	2113	tags=49%, list=14%, signal=57%	
T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852	T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050852		143	-0.63365555	-2.4079638	0.0	0.0	0.0	2193	tags=45%, list=14%, signal=52%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		68	-0.7160565	-2.4048176	0.0	0.0	0.0	2991	tags=72%, list=20%, signal=89%	
ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882	ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882		197	-0.61798656	-2.3994453	0.0	0.0	0.0	1911	tags=38%, list=13%, signal=42%	
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%R-HSA-69610.4	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%R-HSA-69610.4		49	-0.751182	-2.3959653	0.0	0.0	0.0	2113	tags=57%, list=14%, signal=66%	
G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 75%69615	G1 S DNA DAMAGE CHECKPOINTS%REACTOME DATABASE ID RELEASE 75%69615		64	-0.72308683	-2.3950636	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
PRE-REPLICATIVE COMPLEX ASSEMBLY%GOBP%GO:0036388	PRE-REPLICATIVE COMPLEX ASSEMBLY%GOBP%GO:0036388		56	-0.7543811	-2.394975	0.0	0.0	0.0	2113	tags=61%, list=14%, signal=70%	
CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624	CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624		126	-0.6488161	-2.3946443	0.0	0.0	0.0	2781	tags=57%, list=18%, signal=69%	
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 75%69563	P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 75%69563		62	-0.7221044	-2.389636	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541	STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541		53	-0.73964256	-2.387629	0.0	0.0	0.0	2113	tags=53%, list=14%, signal=61%	
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%69580	P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 75%69580		62	-0.7221044	-2.3816967	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071824	PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION%GOBP%GO:0071824		184	-0.6176423	-2.3733997	0.0	0.0	0.0	2701	tags=46%, list=18%, signal=56%	
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME DATABASE ID RELEASE 75%174084	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME DATABASE ID RELEASE 75%174084		62	-0.7359979	-2.3728943	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 75%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 75%1428517		134	-0.638238	-2.367765	0.0	0.0	0.0	3003	tags=54%, list=20%, signal=67%	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 75%8852276	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 75%8852276		57	-0.7323591	-2.3668609	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=63%	
PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004	PROTEIN-DNA COMPLEX ASSEMBLY%GOBP%GO:0065004		149	-0.64016384	-2.3612373	0.0	0.0	0.0	2701	tags=52%, list=18%, signal=62%	
REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GOBP%GO:0033238	REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GOBP%GO:0033238		59	-0.7338578	-2.3572383	0.0	0.0	0.0	3334	tags=69%, list=22%, signal=89%	
DEGRADATION OF AXIN%REACTOME DATABASE ID RELEASE 75%4641257	DEGRADATION OF AXIN%REACTOME DATABASE ID RELEASE 75%4641257		52	-0.7279363	-2.3560877	0.0	0.0	0.0	2113	tags=50%, list=14%, signal=58%	
ELECTRON TRANSPORT CHAIN (OXPHOS SYSTEM IN MITOCHONDRIA)%WIKIPATHWAYS_20210210%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN (OXPHOS SYSTEM IN MITOCHONDRIA)%WIKIPATHWAYS_20210210%WP111%HOMO SAPIENS		68	-0.700045	-2.3546221	0.0	0.0	0.0	2991	tags=71%, list=20%, signal=87%	
METABOLISM OF POLYAMINES%REACTOME DATABASE ID RELEASE 75%351202	METABOLISM OF POLYAMINES%REACTOME DATABASE ID RELEASE 75%351202		54	-0.7354972	-2.354489	0.0	0.0	0.0	2788	tags=63%, list=18%, signal=77%	
SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME%R-HSA-174113.3	SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME%R-HSA-174113.3		52	-0.7361518	-2.3535655	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=62%	
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 75%169911	REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 75%169911		50	-0.74450094	-2.351254	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=63%	
TCR SIGNALING%REACTOME%R-HSA-202403.5	TCR SIGNALING%REACTOME%R-HSA-202403.5		111	-0.659493	-2.3508337	0.0	0.0	0.0	2788	tags=55%, list=18%, signal=67%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		93	-0.67599046	-2.346971	0.0	0.0	0.0	1439	tags=42%, list=9%, signal=46%	
CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 75%73886	CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 75%73886		81	-0.6800948	-2.3448277	0.0	0.0	0.0	2640	tags=57%, list=17%, signal=68%	
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071		51	-0.7390337	-2.3442745	0.0	0.0	0.0	1714	tags=49%, list=11%, signal=55%	
DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME%R-HSA-5678895.3	DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME%R-HSA-5678895.3		58	-0.72451824	-2.3430607	0.0	0.0	0.0	2788	tags=55%, list=18%, signal=67%	
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481	POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481		70	-0.69147515	-2.3401165	0.0	0.0	0.0	2200	tags=41%, list=14%, signal=48%	
CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME DATABASE ID RELEASE 75%68827	CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME DATABASE ID RELEASE 75%68827		50	-0.74463993	-2.3401077	0.0	0.0	0.0	2113	tags=56%, list=14%, signal=65%	
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.2	P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.2		49	-0.751182	-2.3388596	0.0	0.0	0.0	2113	tags=57%, list=14%, signal=66%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX I ASSEMBLY%GOBP%GO:0032981		50	-0.7403712	-2.3378782	0.0	0.0	0.0	2991	tags=78%, list=20%, signal=97%	
ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1	ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1		93	-0.65660965	-2.331468	0.0	0.0	0.0	2155	tags=48%, list=14%, signal=56%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		84	-0.67839426	-2.3311217	0.0	0.0	0.0	2991	tags=64%, list=20%, signal=80%	
REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006521	REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GOBP%GO:0006521		54	-0.73871344	-2.3285031	0.0	0.0	0.0	3334	tags=72%, list=22%, signal=92%	
INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498	INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498		90	-0.65764403	-2.3281999	0.0	0.0	0.0	2788	tags=48%, list=18%, signal=58%	
