NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092	REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092	Details ...	176	0.7226491	2.1933923	0.0	0.0	0.0	1855	tags=39%, list=12%, signal=44%	
ECM PROTEOGLYCANS%REACTOME DATABASE ID RELEASE 75%3000178	ECM PROTEOGLYCANS%REACTOME DATABASE ID RELEASE 75%3000178	Details ...	48	0.8480053	2.1917632	0.0	0.0	0.0	1479	tags=60%, list=10%, signal=67%	
DISEASES OF GLYCOSYLATION%REACTOME%R-HSA-3781865.1	DISEASES OF GLYCOSYLATION%REACTOME%R-HSA-3781865.1	Details ...	126	0.742887	2.1902733	0.0	0.0	0.0	1276	tags=32%, list=8%, signal=34%	
CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	Details ...	127	0.74008125	2.18553	0.0	0.0	0.0	2229	tags=50%, list=15%, signal=58%	
DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME%R-HSA-1474228.4	DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME%R-HSA-1474228.4		87	0.78436553	2.182001	0.0	0.0	0.0	1519	tags=40%, list=10%, signal=44%	
INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS	INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS		60	0.807285	2.1654363	0.0	0.0	0.0	1466	tags=47%, list=10%, signal=51%	
GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203	GLYCOSAMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0030203		114	0.746473	2.1649945	0.0	0.0	0.0	1862	tags=37%, list=12%, signal=42%	
BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS		38	0.8594852	2.16347	0.0	0.0	0.0	1300	tags=58%, list=9%, signal=63%	
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY		53	0.81802195	2.1572413	0.0	0.0	0.0	920	tags=42%, list=6%, signal=44%	
HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN%MSIGDB_C2%HALLMARK_UV_RESPONSE_DN		107	0.7497207	2.1568673	0.0	0.0	0.0	1545	tags=34%, list=10%, signal=37%	
OSSIFICATION%GOBP%GO:0001503	OSSIFICATION%GOBP%GO:0001503		114	0.7451126	2.1551065	0.0	0.0	0.0	1228	tags=28%, list=8%, signal=30%	
HEART MORPHOGENESIS%GOBP%GO:0003007	HEART MORPHOGENESIS%GOBP%GO:0003007		132	0.7317577	2.15235	0.0	0.0	0.0	1903	tags=44%, list=13%, signal=50%	
ELASTIC FIBRE FORMATION%REACTOME DATABASE ID RELEASE 75%1566948	ELASTIC FIBRE FORMATION%REACTOME DATABASE ID RELEASE 75%1566948		40	0.84143686	2.1504817	0.0	0.0	0.0	1873	tags=70%, list=12%, signal=80%	
REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510	REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510		64	0.79168767	2.1501465	0.0	0.0	0.0	1855	tags=52%, list=12%, signal=58%	
PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0006029	PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0006029		62	0.78889394	2.1500275	0.0	0.0	0.0	1249	tags=39%, list=8%, signal=42%	
DISEASES ASSOCIATED WITH GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 75%3560782	DISEASES ASSOCIATED WITH GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 75%3560782		39	0.85005563	2.1415079	0.0	0.0	0.0	1243	tags=49%, list=8%, signal=53%	
ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004	ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004		97	0.75081146	2.1375334	0.0	0.0	0.0	2196	tags=45%, list=14%, signal=53%	
ENDODERM FORMATION%GOBP%GO:0001706	ENDODERM FORMATION%GOBP%GO:0001706		39	0.8490623	2.1370435	0.0	0.0	0.0	1287	tags=46%, list=8%, signal=50%	
PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY	PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY		35	0.85627806	2.1323414	0.0	0.0	0.0	530	tags=51%, list=3%, signal=53%	
SPROUTING ANGIOGENESIS%GOBP%GO:0002040	SPROUTING ANGIOGENESIS%GOBP%GO:0002040		46	0.8144209	2.1311016	0.0	0.0	0.0	1560	tags=57%, list=10%, signal=63%	
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001		125	0.7244102	2.129532	0.0	0.0	0.0	1836	tags=44%, list=12%, signal=50%	
CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 75%1793185	CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 75%1793185		47	0.821259	2.129508	0.0	0.0	0.0	1249	tags=43%, list=8%, signal=46%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME%R-HSA-381426.2	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME%R-HSA-381426.2		88	0.75446457	2.1264586	0.0	0.0	0.0	1718	tags=41%, list=11%, signal=46%	
FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704	FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704		60	0.79684806	2.1236699	0.0	0.0	0.0	1287	tags=45%, list=8%, signal=49%	
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015		92	0.7437815	2.1232858	0.0	0.0	0.0	1713	tags=34%, list=11%, signal=38%	
ENDODERM DEVELOPMENT%GOBP%GO:0007492	ENDODERM DEVELOPMENT%GOBP%GO:0007492		43	0.83819646	2.1222386	0.0	0.0	0.0	1300	tags=44%, list=9%, signal=48%	
DEFECTIVE B3GALTL CAUSES PETERS-PLUS SYNDROME (PPS)%REACTOME%R-HSA-5083635.1	DEFECTIVE B3GALTL CAUSES PETERS-PLUS SYNDROME (PPS)%REACTOME%R-HSA-5083635.1		33	0.87000126	2.120842	0.0	0.0	0.0	1400	tags=61%, list=9%, signal=67%	
INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%R-HSA-216083.3	INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%R-HSA-216083.3		60	0.7885062	2.1162593	0.0	0.0	0.0	986	tags=37%, list=6%, signal=39%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170		53	0.80176085	2.1117969	0.0	0.0	0.0	1836	tags=49%, list=12%, signal=56%	
GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 75%1630316	GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 75%1630316		110	0.7455986	2.1108375	0.0	0.0	0.0	1802	tags=35%, list=12%, signal=40%	
GASTRULATION%GOBP%GO:0007369	GASTRULATION%GOBP%GO:0007369		72	0.76919866	2.1072466	0.0	0.0	0.0	1287	tags=40%, list=8%, signal=44%	
MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510	MUCOPOLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:1903510		76	0.76031035	2.1063902	0.0	0.0	0.0	2130	tags=42%, list=14%, signal=49%	
O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME DATABASE ID RELEASE 75%5173214	O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME DATABASE ID RELEASE 75%5173214		34	0.8594841	2.104848	0.0	0.0	0.0	1400	tags=59%, list=9%, signal=65%	
REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844	REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844		92	0.7437815	2.1036956	0.0	0.0	0.0	1713	tags=34%, list=11%, signal=38%	
ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987	ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987		33	0.8697668	2.0995948	0.0	0.0	0.0	697	tags=39%, list=5%, signal=41%	
PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166	PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166		50	0.8054299	2.0989938	0.0	0.0	0.0	1862	tags=48%, list=12%, signal=55%	
MESENCHYME DEVELOPMENT%GOBP%GO:0060485	MESENCHYME DEVELOPMENT%GOBP%GO:0060485		137	0.70915294	2.0988288	0.0	0.0	0.0	2207	tags=46%, list=15%, signal=53%	
CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205	CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205		80	0.7423467	2.0926297	0.0	0.0	0.0	1903	tags=48%, list=13%, signal=54%	
UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655		134	0.7054474	2.0918853	0.0	0.0	0.0	1836	tags=42%, list=12%, signal=47%	
POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 75%8957275	POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 75%8957275		77	0.7559319	2.0915349	0.0	0.0	0.0	1896	tags=43%, list=12%, signal=49%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		65	0.7632416	2.0875995	0.0	0.0	0.0	1903	tags=54%, list=13%, signal=61%	
KIDNEY DEVELOPMENT%GOBP%GO:0001822	KIDNEY DEVELOPMENT%GOBP%GO:0001822		120	0.7175196	2.0864646	0.0	0.0	0.0	1836	tags=43%, list=12%, signal=49%	
HEART VALVE MORPHOGENESIS%GOBP%GO:0003179	HEART VALVE MORPHOGENESIS%GOBP%GO:0003179		47	0.8006145	2.0862381	0.0	0.0	0.0	1836	tags=51%, list=12%, signal=58%	
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880		145	0.6932016	2.0849464	0.0	0.0	0.0	1903	tags=34%, list=13%, signal=39%	
HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION%MSIGDB_C2%HALLMARK_APICAL_JUNCTION		135	0.7097397	2.0779707	0.0	0.0	0.0	2242	tags=44%, list=15%, signal=52%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 75%3906995		53	0.7844428	2.0778534	0.0	0.0	0.0	1400	tags=42%, list=9%, signal=46%	
AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022	AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022		126	0.7079322	2.0774653	0.0	0.0	0.0	1862	tags=35%, list=12%, signal=39%	
FOCAL ADHESION%WIKIPATHWAYS_20210210%WP306%HOMO SAPIENS	FOCAL ADHESION%WIKIPATHWAYS_20210210%WP306%HOMO SAPIENS		139	0.70003146	2.0735443	0.0	0.0	0.0	2242	tags=43%, list=15%, signal=50%	
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692		110	0.7164548	2.0695162	0.0	0.0	0.0	1834	tags=37%, list=12%, signal=42%	
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS		37	0.8402749	2.0626774	0.0	0.0	0.0	1076	tags=51%, list=7%, signal=55%	
BONE DEVELOPMENT%GOBP%GO:0060348	BONE DEVELOPMENT%GOBP%GO:0060348		66	0.76435167	2.0603201	0.0	0.0	0.0	1408	tags=38%, list=9%, signal=42%	
SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423	SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423		184	0.6800542	2.059417	0.0	0.0	0.0	1836	tags=32%, list=12%, signal=35%	
DEFECTIVE B3GAT3 CAUSES JDSSDHD%REACTOME%R-HSA-3560801.1	DEFECTIVE B3GAT3 CAUSES JDSSDHD%REACTOME%R-HSA-3560801.1		19	0.9214852	2.0590966	0.0	0.0	0.0	356	tags=47%, list=2%, signal=48%	
EYE DEVELOPMENT%GOBP%GO:0001654	EYE DEVELOPMENT%GOBP%GO:0001654		139	0.7065314	2.0569012	0.0	0.0	0.0	1903	tags=35%, list=13%, signal=40%	
VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063	VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063		142	0.6974543	2.0550992	0.0	0.0	0.0	1903	tags=35%, list=13%, signal=39%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME DATABASE ID RELEASE 75%2173782		31	0.851161	2.0535119	0.0	0.0	0.0	328	tags=32%, list=2%, signal=33%	
REGULATION OF OSSIFICATION%GOBP%GO:0030278	REGULATION OF OSSIFICATION%GOBP%GO:0030278		110	0.7039727	2.0532165	0.0	0.0	0.0	1915	tags=46%, list=13%, signal=53%	
GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006027	GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006027		47	0.7858315	2.0527442	0.0	0.0	0.0	1125	tags=34%, list=7%, signal=37%	
DEFECTIVE B4GALT7 CAUSES EDS, PROGEROID TYPE%REACTOME%R-HSA-3560783.1	DEFECTIVE B4GALT7 CAUSES EDS, PROGEROID TYPE%REACTOME%R-HSA-3560783.1		19	0.92801243	2.0502913	0.0	0.0	0.0	356	tags=47%, list=2%, signal=48%	
POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766	POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766		111	0.7135076	2.0497334	0.0	0.0	0.0	1559	tags=39%, list=10%, signal=43%	
CELL-SUBSTRATE ADHESION%GOBP%GO:0031589	CELL-SUBSTRATE ADHESION%GOBP%GO:0031589		128	0.69787776	2.0460863	0.0	0.0	0.0	1483	tags=34%, list=10%, signal=38%	
A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 75%1971475	A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 75%1971475		24	0.895198	2.0458732	0.0	0.0	0.0	703	tags=46%, list=5%, signal=48%	
HALLMARK_COAGULATION%MSIGDB_C2%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDB_C2%HALLMARK_COAGULATION		82	0.731899	2.045247	0.0	0.0	0.0	1668	tags=33%, list=11%, signal=37%	
REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667	REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667		69	0.74210894	2.0439715	0.0	0.0	0.0	1915	tags=54%, list=13%, signal=61%	
O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4	O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.4		82	0.7435799	2.0421884	0.0	0.0	0.0	1676	tags=38%, list=11%, signal=42%	
NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030512	NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030512		59	0.7685537	2.0413704	0.0	0.0	0.0	1977	tags=42%, list=13%, signal=49%	
NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903845	NEGATIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903845		59	0.7685537	2.0380802	0.0	0.0	0.0	1977	tags=42%, list=13%, signal=49%	
COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963	COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963		35	0.83372366	2.0365918	0.0	0.0	0.0	663	tags=43%, list=4%, signal=45%	
ARTERY DEVELOPMENT%GOBP%GO:0060840	ARTERY DEVELOPMENT%GOBP%GO:0060840		42	0.812275	2.0360243	0.0	0.0	0.0	1903	tags=67%, list=13%, signal=76%	
MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763	MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763		47	0.7642051	2.0347643	0.0	0.0	0.0	1903	tags=49%, list=13%, signal=56%	
NEPHRON DEVELOPMENT%GOBP%GO:0072006	NEPHRON DEVELOPMENT%GOBP%GO:0072006		65	0.7487505	2.031463	0.0	0.0	0.0	1561	tags=45%, list=10%, signal=50%	
PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY	PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY		32	0.85473216	2.0313532	0.0	0.0	0.0	1036	tags=53%, list=7%, signal=57%	
NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514	NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514		42	0.8018734	2.0312517	0.0	0.0	0.0	1855	tags=57%, list=12%, signal=65%	
AXON GUIDANCE%GOBP%GO:0007411	AXON GUIDANCE%GOBP%GO:0007411		176	0.6767577	2.0303876	0.0	0.0	0.0	2683	tags=47%, list=18%, signal=56%	
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING		33	0.8355488	2.02856	0.0	0.0	0.0	1366	tags=42%, list=9%, signal=47%	
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050679	POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050679		117	0.69818604	2.0269756	0.0	0.0	0.0	2072	tags=46%, list=14%, signal=53%	
CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010	CAMERA-TYPE EYE DEVELOPMENT%GOBP%GO:0043010		99	0.7113024	2.026544	0.0	0.0	0.0	2393	tags=44%, list=16%, signal=52%	
CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279	CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279		54	0.76819396	2.0260024	0.0	0.0	0.0	1903	tags=48%, list=13%, signal=55%	
HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1	HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME%R-HSA-1638091.1		48	0.7843666	2.0241544	0.0	0.0	0.0	777	tags=29%, list=5%, signal=31%	
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	NEURON PROJECTION GUIDANCE%GOBP%GO:0097485		176	0.6767577	2.021119	0.0	0.0	0.0	2683	tags=47%, list=18%, signal=56%	
TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178	TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178		131	0.68553025	2.0198534	0.0	0.0	0.0	2316	tags=42%, list=15%, signal=49%	
DEFECTIVE B3GALT6 CAUSES EDSP2 AND SEMDJL1%REACTOME%R-HSA-4420332.1	DEFECTIVE B3GALT6 CAUSES EDSP2 AND SEMDJL1%REACTOME%R-HSA-4420332.1		19	0.92320913	2.0185583	0.0	0.0	0.0	356	tags=47%, list=2%, signal=48%	
ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS	ESC PLURIPOTENCY PATHWAYS%WIKIPATHWAYS_20210210%WP3931%HOMO SAPIENS		81	0.72918564	2.0174246	0.0	0.0	0.0	2196	tags=43%, list=14%, signal=50%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		49	0.77391374	2.015005	0.0	8.012033E-6	0.001	2206	tags=51%, list=15%, signal=59%	
